,username,comment,Pre-processing,label_sentimen,score,sentimen_numerik
870,irfan.yahyaa_,"besok"" gausah impor TKA,beras,bawang juga pak",besok tidak usah impor tka beras bawang,negatif,-0.9325,0
871,martinronaldohendriks,Klo soal virus di baju impor. Sebelum di pake makanya harus di cuci bersih dulu. Baju impor murah dan bahan berkualitas klo lokal udah mahal bahannya juga gak sebanding😢,virus baju impor pakai cuci bersih baju impor murah bahan kualitas lokal sudah mahal bahan banding,positif,0.019199999999999995,2
872,nurandalask,"Jangan ganggu Cimol kami Pak, aku udh biasa belanja 100 ribu dapet 5 Baju soalnya, Cimol idodalku 🙏",ganggu cimol sudah belanja ribu dapet baju cimol idodalku,netral,0.0,1
873,sitinurhidayah2911,kalo koruptor mengganggu industri dalam negri gak pak ?,koruptor ganggu industri negeri,negatif,-0.7184,0
874,iyannoya_run79,Gak usah urus baju bekas pak... mereka bayar pajak juga itu... yang diurus itu Uang pajak pade hilang pak. Gimana bu @smindrawati,urus baju bekas bayar pajak urus uang pajak pade hilang bagaimana bu,negatif,-0.03939999999999999,0
875,hemia_abdullah,Pak tolongin kawal kasus Baubau pak @jokowi,tolongin kawal baubau,negatif,-0.20879999999999999,0
876,mhmd.taufiq23_,"#stopthrifting budayakan membeli barang dari dalam negri,supaya harga normal kembali.",budaya beli barang negeri harga normal,positif,0.2277999999999999,2
877,gnradhitya,Lah kocak,kocak,negatif,-0.4588,0
878,deniwidendra,@gapoganteng lanjut om gapo.. sesama dalboers kudu strong,om tidak apa dalboers kudu strong,negatif,-0.9001,0
879,societhrift__,"Thrifting itu sangat bagus untuk perputaran ekonomi, dengan harga yang terjangkau dan kualitas yang bagus, semua orang bisa menikmatinya. Kalo justru di lihat-lihat malah import bawang, beras, dll yang merugikan Petani Lokal, karena jelas"" tanah kita lengkap semuanya dan kualitasnya bagus, tapi kenapa masih ada yang import ? 😪",thrifting bagus putar ekonomi harga jangkau kualitas bagus orang nikmat lihat lihat import bawang beras dan lain rugi tani lokal tanah lengkap kualitas bagus import,positif,0.005600000000000049,2
880,_.nonov,@lssy.b_ @agnesya.l @prslya_15 GALAPPP😢,b galapp,netral,0.0,1
881,arif.combo,Tapi tapi kan Save the World,save the dunia,negatif,-0.20879999999999999,0
882,abunkerchamber.id,BACOT,bacot,negatif,-0.10599999999999998,0
883,pemenangss,MANG YEAAAA? @jokowi @kemendag,mang yeaa,netral,0.0,1
884,personal_thrifthing,Jan lupa mampir kak,jan lupa mampir kak,negatif,-0.2277999999999999,0
885,hannyadetia,"Lokal mahall, soalnya duit gue masih sedikit wkwkw",lokal mahall duit saya wkwkw,negatif,-0.6124,0
886,hydraamll,Bisnis nikel yang bapak kembangin juga ngerusak ekosistem bumi uwu,bisnis nikel kembangin rusak ekosistem bumi uwu,positif,0.12179999999999991,2
887,rsydsept_,"Mendingan tingkatkan kualitas umkm deh pak. Produk umkm bagus sih, cuman mahal nyaaa gak nahan.",mending tingkat kualitas umkm deh produk umkm bagus cuma mahal nyaa nahan,netral,0.0,1
888,radityavisuals.dp,"Kalo terancam, industri negerinya kurang inovatif berarti",ancam industri negeri inovatif,negatif,-0.7184,0
889,b.i.m.a.n.t.a.r.a,solusinya kita sabar dan jangan sampe ada 3 periode,solusi sabar sampai periode,positif,0.21409999999999996,2
890,_inibukanarsil,"@acilthrif.id follow dulu,maap belum up barang soalnyaa lagi ada inpo kaya beginian",id follow maap up barang soalnyaa informasi kaya,negatif,-0.18169999999999997,0
891,__peronalue__,Padahal mksdnya biar bisa 3R utk menekan textile waste. Mending itu jalan jakarta yg bolong2 benerin dlu pak biar gk ada kecelakaan2 lagi yang secara langsung mengganggu kehidupan & kesehatan mental-fisik masyarakat.,maksud tekan textile waste mending jalan jakarta bolong benerin dulu tidak celaka langsung ganggu hidup sehat mental fisik masyarakat,negatif,-0.02300000000000002,0
892,_ariskaaaaa.12,Tpi saya suka baju baju nya pak kumaha?😂,tapi suka baju baju bagaimana,positif,0.625,2
893,superkoy0y,Kaos di indo mahal soalnya pak,kaos indonesia mahal,negatif,-0.46840000000000004,0
894,lamineraleez,Oke,oke,positif,0.4588,2
895,sandottttt_,Brand Proshop sama black id siap2 gespernya 😋,brand proshop black id gesper,netral,0.0,1
896,romsadkhn_,"Baju lokal mahal karena bayar pajak, beli bahan baku, bayar sponsor, bayar karyawan, bayar jasa2 lainnya. Jadi yg masih komen kenapa brand indo mahal ya karena baru😢 bingung sama pemikiran orang Indonesia kenapa ga mikir ke situ. Sedangkan thrift is baju keas yg illegal masuk ke indo makanya murah coba yg legal pasti mahal juga kok karena menggunakan jasa itu bayar",baju lokal mahal bayar pajak beli bahan baku bayar sponsor bayar karyawan bayar jasa komen brand indonesia mahal bingung pikir orang indonesia berfikir situ thrift is baju keas illegal masuk indonesia murah coba legal mahal jasa bayar,negatif,-0.00029999999999996696,0
897,youth.markettt,ada apa ini ?? sory baru beli hp baru,maaf beli hp,negatif,-0.12179999999999991,0
898,zmbkzkt345,kebanyakan ngomong...noh grebek senen...banyak kliaran di tiktok,banyak ngomong noh grebek senin kliaran tiktok,netral,0.0,1
899,ayurizky17_,Gimana genset masing² sih,bagaimana genset masing,netral,0.0,1
900,lilis.fitriyaa,aku baca pas aku lagi pakai baju trift an😣,baca pas pakai baju trift an,positif,0.6501,2
901,fuelindicator,mana nih si paling brand,brand,netral,0.0,1
902,nia_twinkle,Terserah orang mau beli oakaian yg mana. Jangan.Penjualannya yg dihentikan tapi sebaiknya Brand Lokal yg tingkatkan Kualitas. Jangan halang - halangi Rejekinya orang coz penjual pakaian Thrifting juga warga negara Republik Indonesia yang juga membayar Pajak!!!,serah orang beli oakaian jual henti brand lokal tingkat kualitas halang halang rejekinya orang coz jual pakai thrifting warga negara republik indonesia bayar pajak,negatif,-0.03320000000000001,0
903,qiiwabm,"Tapi ga bikin nyampah pak, keren keren jg pak, gmn dong ? Gw sihh tetep beli produk lokal jg , jd yaa berusaha d imbangi aja sihh biar adilll",nyampah keren keren juga bagaimana saya sihh tetap beli produk lokal juga yaa usaha imbang sihh adill,negatif,-0.040200000000000014,0
904,alexandraalwd,"Jelek ngapain dibeli, yg bagus2 rate harganya kayak beli di mall barang pnb zara gucci",jelek ngapain beli bagus rate harga seperti beli mall barang pnb zara gucci,negatif,-0.053300000000000014,0
905,radeputu,"Fenomena thrif itu hy satu dampak dr kegagalan pemerintah yg msh masuk kedalam negara UMR rendah ntar klo dah minim seperti malaysia pasti pilih barang baru dan branded mikir2 klo ga terpaksa beli thrift bekas bau, bekas orang penyakitan , orang mati😱 lagian biar industri dlm negri yg ga berkualitas gulung tikar apaan produk ga mutu , ga awet ini juga bakal jd sampah yg merusak lingkungan fokus ke kualitas jgn hy kuantitas klo bsa bekasnya yg berkualitas produk dlm negri yg membanjiri thrift kedepan",fenomena thrif hy dampak dari gagal perintah masih masuk dalam negara umr rendah nanti sudah minim malaysia pilih barang branded berfikir paksa beli thrift bekas bau bekas orang sakit orang mati industri dalam negeri kualitas gulung tikar produk mutu awet sampah rusak lingkung fokus kualitas hy kuantitas bisa bekas kualitas produk dalam negeri banjir thrift depan,negatif,-9.999999999998899e-05,0
906,novitaraniyy___,Jangan senggol thrift pak Sumpah dah jadi sensi kan,senggol thrift sumpah sudah sensi,negatif,-0.07840000000000003,0
907,mnnajiib,"Bersaing ngeluh SDM kita minim sekali. Lunulis aja pulpen nya dari cina,90℅ barang dirumah aja cina ko sok2an lokal pride. PAKAI BATIK KONDANGAN DOANG, MIKIRNYA KALO PAKE BATIK PASTI ABIS DARI KONDANGAN DOANG",saing keluh sdm minim lunulis pulpen cina barang rumah cina ko sok an lokal pride pakai batik kondangan saja berfikirnya pakai batik habis kondangan saja,negatif,-0.11150000000000004,0
908,mnnajiib,"YUK TANTANG MAS DAN MBAK DIATAS UNTUK PAKAI BAJU PASAR KUALITAS 30RB KE MALL, ATAU HAJAT KELUARGA",yuk tantang mas mbak atas pakai baju pasar kualitas rb mall hajat keluarga,negatif,-0.0037000000000000366,0
909,yuandaranis,Baiknya emang cintai produk lokal. Tp sayangnya produk lokal kadang ga amanah kall beli onlen.. Kudu jeli,baik emang cinta produk lokal tetapi sayang produk lokal kadang amanah kall beli onlen kudu jeli,positif,0.04799999999999993,2
910,alifrevaldii,Apa cuma gua doang ya yg gatau thriftt haha,saya saja tidak tau thriftt haha,negatif,-0.9682,0
911,nurulfahmii__,"Padahal suka banget sama thrift” gitu, soalnya bahan pakaiannya bagus😂",suka banget thrift begitu bahan pakai bagus,negatif,-0.059900000000000064,0
912,wahid_sawaludin,Iyah merusak UMKM lokal,iya rusak umkm lokal,negatif,-0.10599999999999998,0
913,lazereyesss,tydaaacccckkkkkkk,tydaacckk,netral,0.0,1
914,hansrisco,"Dukung produk lokal, tapi barang lokal harga selangit kualitas nyebur ke kali. Gak semua sih tapi banyakan gitu jadi ya gabisa di pukul rata juga pak. Kalau emang gamau kalah saing sama barang thrift ya barang lokalnya juga harus sebanding dari segi kualitas dong",dukung produk lokal barang lokal harga langit kualitas nyebur kali banyak begitu tidak bisa emang tidak mau kalah saing barang thrift barang lokal banding segi kualitas,positif,0.0030000000000000027,2
915,septiandavid305,Di pasar senen dan tanah abang banyak yg jual ya pak? Hehe,pasar senin tanah abang jual,positif,0.25,2
916,ecdstwn,"harusnya trend baju thrifting diubah, bukan dijadiin industry tp di jadiin buat bantu sesama teman kita yg lagi terkena musibah di daerahnya.",trend baju thrifting ubah dijadiin industry tetapi jadiin bantu teman kena musibah daerah,negatif,-0.16110000000000002,0
917,kojiseblak.id,Apakah orang luar negri yg bekerja di Indonesia tidak menghambat orang Indonesia untuk bekerja di negri ya sendiri pak!!,orang negeri indonesia hambat orang indonesia negeri,negatif,-0.7184,0
918,ghoparr_,Mending nge thrift dana pajak aj,mending nge thrift dana pajak saja,negatif,-0.07840000000000003,0
919,peepout.vtg,saya jual baju preloved kakak🙈 hihi,jual baju preloved kakak hihi,positif,0.6124,2
920,rizkyauditama,"Yang paling bener Shopee, tiktok di Bannet. Dari awal kedatangan mreka Jualan susah",bener shopee tiktok bannet datang mereka jual susah,negatif,-0.18169999999999997,0
921,planetaniaa_,disini yang baru kualitasnya kaya kulit tahu aka TIPIIIIS BANGET PAK,kualitas kaya kulit aka tipi banget,positif,0.4162,2
922,nopalagii_,pengalihan isu,alih isu,negatif,-0.25,0
923,fariidrasyid,bingung dah thriftingan gua,bingung sudah thriftingan saya,negatif,-0.17819999999999991,0
924,alkoheals,Sustainable?,sustainable,netral,0.0,1
925,arulphoto_,Aku yang beli kaos polos lalu ku custom dengan nama vendor fg ku😂,beli kaos polos ku custom nama vendor fg ku,negatif,-0.4598,0
926,ezaaaaaaaa__,Terus solusinya apa dong?,solusi,positif,0.6124,2
927,itsyoboi.ile,"intinya sesuai dompet masing2 aja. kesampingkan gengsi ges, toh fungsi pakaian untuk melindungi tubuh dan menutup aurat. dan kalau mampu silahkan beli brand lokal demi mensupport UMKM Indonesia",inti sesuai dompet samping gengsi ges fungsi pakai lindung tubuh tutup aurat silah beli brand lokal mensupport umkm indonesia,positif,0.0037000000000000366,2
928,sinetronnindosiar,Harusnya lapangan pekerjaan gedein orang kerja susah usaha jga susah heran bgst,lapang kerja gedein orang kerja susah usaha juga susah heran bgst,negatif,-0.006700000000000039,0
929,juanalfynsh,Pake kaos partai biar masuk surga,pakai kaos partai masuk surga,negatif,-0.875,0
930,imanuelarmando3196,Heh bikin susah bilang aja harus bayar pajak dan lain lain paj,heh susah bayar pajak paj,negatif,-0.6686,0
931,ropevtg_,Hadeuh 😶,hadeuh,netral,0.0,1
932,vinaldoglg,"Gimana dengan perspektif bahwa para pemakai barang thrift ini bukan karna dia ga cinta produk lokal  tetapi karna pada faktanya barang thrift lebih ekonomis dan kualitasnya lumayan untuk ukuran barang second (mayoritas) daripada beli produk lokal dengan harga sama tetapi kualitas seadanya bahkan lebih buruk, jadi mayoritas pada suka produk thrift lebih ke soal kemampuan ekonominya segitu, sedangkan banyak produk lokal yang harganya masih diluar kemampuan finansial kebanyakan konsumen domestik",bagaimana perspektif pakai barang thrift karena cinta produk lokal karena fakta barang thrift ekonomis kualitas lumayan ukur barang second mayoritas beli produk lokal harga kualitas ada buruk mayoritas suka produk thrift mampu ekonomi segitu produk lokal harga luar mampu finansial banyak konsumen domestik,positif,0.0023999999999999577,2
933,rivaldybaihaqii,"Mau cari size apa? XL full bordir, tag tag aman, vintage, kalo mau clue nya di juara 70",cari size xl full bordir tag tag aman vintage clue juara,negatif,-0.36240000000000006,0
934,wahyusatyaa_,"Bodo amat pk saya pejuang thrift lunayan dpt essentials ,stone island harga miring pak 😂 dan asli 😁 kalau beli baru gak sanggup itulah mengapa adanya thrift yaa buat kita2 yg gak mampu beli baru thrift solusinya dan yg saya tahu thrift lah yg ngedhidupin style skrng ini kiblatnya lah liat aja brand lokal banyak nyontek yg lagi trend apa nih di thrift contoh kecilnya jaket nascar baju vintage",bodoh pakai juang thrift lunayan dapat essentials stone island harga miring asli beli sanggup thrift yaa beli thrift solusi thrift ngedhidupin style sekarang kiblat lihat brand lokal nyontek trend thrift contoh kecil jaket nascar baju vintage,positif,0.0010999999999999899,2
935,pressureneeds.archive,Untung akun ini jualan pempek bukan thrifting,untung akun jual pempek thrifting,positif,0.46840000000000004,2
936,wahyuwiprastaa,PSD majuu lagi 🔥,psd majuu,netral,0.0,1
937,e.pebrian,"Apa apa gaboleh, kaya lg di korea utara aja",tidak boleh kaya lagi korea utara,negatif,-0.21409999999999996,0
938,radclubs,tidak mau dengar la la la la la😮,dengar la la la la la,positif,0.4588,2
939,hardnesssoul_,Mau aja di adu domba🤣,adu domba,negatif,-0.8402,0
940,imabeamerbois,tidak dengar tidak dengar😮,dengar dengar,positif,0.7184,2
941,navajothillf,"Kita cuma ingin berhemat pak, kita butuh quality bukan quantity. Gae kebijakan kok ra ana sg genah pyeleh?😢",hemat butuh kualitas quantity buat bijak ra ana sg genah pyeleh,negatif,-0.00990000000000002,0
942,tiaraaaputris,brand brand luar kok gak lu senggol sih joooook jooook !!!,brand brand kamu senggol jook jook,netral,0.0,1
943,hardnesssoul_,Semua udah ada pasarnya ngab owi🙃,sudah pasar ngab owi,positif,0.15360000000000007,2
944,tanjung_13,NEK KALAH SAING YO NGENEKI 🙏,nek kalah saing ya ngeneki,netral,0.0,1
945,bramlele,Ubetrinang pa,ubetrinang pa,negatif,-0.7906,0
946,billyrosad,Karek ge balanja bookingan pak :((,karek ge balanja bookingan,netral,0.0,1
947,rucscnd.id,Aneh tapi nyata this is indonesia🙌👏👏,aneh nyata this is indonesia,positif,0.059900000000000064,2
948,dikooyvv,Wkww udah gausah di komen nanti malah jadi rame😂,wkww sudah tidak usah komen ramai,negatif,-0.13480000000000003,0
949,muhraflizaii,saya pernah beli hoodie thrift tahun 2015 masih bagus banget sampai skrg dipakai😂,beli hoodie thrift bagus banget sekarang pakai,negatif,-0.08440000000000003,0
950,mhmdaffaann,MBOKBEN,mbokben,netral,0.0,1
951,angienndya,"Solusi yg ditawarkan apa dulu? Bisnis baju bekas udah dari jaman dulu banget weiii. Noh pasar senen udah berlangsung dari lamaaaaaaa banget. Apakah mengganggu UMKM?? Nggak! Karena bentuk dan tipe barang yg dijual beda jenis pak. Adanya bisnis ini mengurangi sampah dan polusi dari fast fashion, coba research lagi klo kurang paham, berapa banyak yg sengsara karena ini, seberapa banyak polusi yg mereka sumbang untuk bumi dari fast fashion business. Harusnya nyenggolnya tuh macem Zara, H&M, Pull&Bear dkk pak",solusi tawar bisnis baju bekas sudah jaman banget weii noh pasar senin sudah lamaa banget ganggu umkm tidak bentuk tipe barang jual beda jenis bisnis kurang sampah polusi fast fashion coba research paham sengsara polusi sumbang bumi fast fashion business nyenggolnya macem zara pull bear dan kawan,negatif,-0.005299999999999971,0
952,idoodolzz__,""" hashtag, Ayoo Support Brand Lokal Yang Harga Nya Makin Gatau Diri 🔥",hashtag ayoo support brand lokal harga tidak tau,negatif,-0.04359999999999997,0
953,annisanrkv,Bukannya membuka lapangan kerja juga ya,buka lapang kerja,positif,0.28769999999999996,2
954,skydive501,Korupsi mengganggu kesejahteraan masyarakat,korupsi ganggu sejahtera masyarakat,negatif,-0.9001,0
955,nle.arn,Bisnis impor bahan pangan sangat mengganggu petani lokal,bisnis impor bahan pangan ganggu tani lokal,negatif,-0.26259999999999994,0
956,dumpadzzz,dihh,dihh,netral,0.0,1
957,sigitsupriatna_,Baru kalo ini gw setuju sama si joko,saya tuju joko,negatif,-0.26259999999999994,0
958,amanduuut,"ga semua org punya duit lebih buat beli produk lokal yg harganya ga ngotak tp kualitas msh dibawah standard, semua punya pasarnya masing2 barang thrift ini udh ada dari dulu dan tetep kan distro2 juga pada banyak peminat pedagang thrift yg dari dulu ada juga tetep ada peminatnya jd yg dirugikan siapa? dan tetep intinya apa bang messi? yak btul duit. harus bayar pajak bea cukai biar jd legal. tar uangnya buat hehedonan anak istri pejabat👏",orang duit beli produk lokal harga ngotak tetapi kualitas masih bawah standar pasar barang thrift sudah tetap distro minat dagang thrift tetap minat rugi tetap inti bang messi yak betul duit bayar pajak bea cukai legal nanti uang hehedonan anak istri jabat,positif,0.0020999999999999908,2
959,riodiarsa,Ampun pak,ampun,negatif,-0.36240000000000006,0
960,obyardian13,Bagaimana dengan kawe kawean 😂,kawe kawean,netral,0.0,1
961,72lesserofsolomon,MANG EAK,mang eak,netral,0.0,1
962,raydinhoo,Sangat membantu mahasiswa pak dengan adanya monza dan pamela,bantu mahasiswa monza pamela,negatif,-0.10599999999999998,0
963,ika_widayanti_,"Kenapa baru di notice sekarang, kan udah rame dari tahun tahun kemarin 🙄",notice sudah ramai kemarin,negatif,-0.03480000000000005,0
964,bantuin_nugas_,Terus gimana pak ? Sy tiap gajian beli celana second terus hehe,bagaimana saya gaji beli celana second,negatif,-0.38139999999999996,0
965,deadside.merch,"Ilegal gak cuan buat negara , sesimple itu",ilegal cuan negara sesimple,netral,0.0,1
966,stvnzrio,"Tidak ada solusi, waktu nya pakai kaos pdi",solusi pakai kaos pdi,negatif,-0.10599999999999998,0
967,mr.kocuu,Borongan jaket vtg nya ada di @stayup.second x75 / pcs bonus nike dunk,borong jaket vtg second pcs bonus nike dunk,positif,0.12179999999999991,2
968,abdlaziz26_,Terus gimana nasib nya org gembel?,bagaimana nasib orang gembel,negatif,-0.7906,0
969,zeus.thriftshop,Yuk mari mampir,yuk mari mampir,positif,0.21409999999999996,2
970,putrisamantha,Overpride and overprice pak 😢,overpride and overprice,netral,0.0,1
971,bagas.ekx,Waduhh 😂,waduhh,netral,0.0,1
972,dul_mull,Ketawalah sebelum ketawa dilarang,ketawa tertawa larang,positif,0.3061999999999999,2
973,cemilin.idn,menurut saya yang lebih mengganggu adalah koruptor yang korupsi uang rakyat pak🙌,ganggu koruptor korupsi uang rakyat,negatif,-0.9001,0
974,yumadestroyx,Halah mbokwes rejekine dewe2 dus,halah mbokwes rejekine sendiri dus,negatif,-0.9001,0
975,daryadihh,"Jelas , itu juga barang ilegal",barang ilegal,netral,0.0,1
976,djuanggg,"gimana ya pak ya, kita juga menyesuaikan isi dompet pak 😂",bagaimana sesuai isi dompet,netral,0.0,1
977,whylrnza,tpi lebih baguss pakkkk,tapi baguss pakk,netral,0.0,1
978,cuhzzz.ind,Banyak banget yang bandingin harga bekas (trift) sama produk lokal YANG KATANYA MAHAL mana bisa barang baru disandingkan dengan YANG BEKAS triftingan swbelum jadi bekas juga barunya mahal kali,banget bandingin harga bekas trift produk lokal mahal barang sanding bekas triftingan swbelum bekas baru mahal kali,positif,0.040200000000000014,2
979,just_pendosa,kian kafan aja bayakin,kian kafan bayakin,netral,0.0,1
980,bogelrdty,Cari lokal yang motif beruang petir ka,cari lokal motif beruang petir ka,negatif,-0.8402,0
981,cuhzzz.ind,"Gua masyarakat menengah bisa dapetin produk lokal dengan harga terjangkau kok bagus pula banyak yg nanya “eh beli dmna beli dmna” pakean gua terutama baju murah murah ko under 70rb pula, bisa pake produk lokal keren",saya masyarakat tengah dapetin produk lokal harga jangkau bagus tanya eh beli mana beli mana pakean saya baju murah murah ko under rb pakai produk lokal keren,positif,0.0050000000000000044,2
982,anxvbs.page,product local harga ga ngotak,produk lokal harga ngotak,positif,0.8402,2
983,megamraa,ya buktinya di tiktok banyak mba mba yang outfitnya samaan krn beli produk lokal ckckckkc,bukti tiktok mbak mbak outfitnya sama beli produk lokal ckckckkc,positif,0.059900000000000064,2
984,caroll_id_store,Rame nih numpang buka lapak ahh,ramai numpang buka lapak ahh,negatif,-0.059900000000000064,0
985,lalak.arceo671,lahh kami orang kurang mampu pak. beli baju lokal cuma dapet 1 kalo thrift bisa dapet 3 bonus ootd.,lahh orang beli baju lokal dapet thrift dapet bonus ootd,positif,0.11150000000000004,2
986,suraiserayaa,Paling ujung2 nya minta pajak tinggi,ujung pajak,negatif,-0.8402,0
987,dehermawan_15,setuju,tuju,negatif,-0.10599999999999998,0
988,wahyukrniawnn,@ridwansblnn gimana bisnismu sma boss ical masih aman,bagaimana bisnis sma boss ical aman,positif,0.6124,2
989,99.89.6964,"Cintai produk lokal, tapi produk lokalnya.... *cuma bisa senyum:)*",cinta produk lokal produk lokal senyum,positif,0.48440000000000005,2
990,zidanm0,"Kalo banyak belanja di luar, kapan beli rubicon hitamnya. #promoshopee#mainAman",belanja beli rubicon hitam,negatif,-0.21409999999999996,0
991,tmshhsmt,Pak @jokowi mau nambahin pengangguran apa?,nambahin anggur,negatif,-0.7184,0
992,aryadmth_,"Serius nanya,brand unqlo sama h&m menggangu industri dalam negri juga gak?",serius tanya brand unqlo menggangu industri negeri,negatif,-0.4162,0
993,ashafulatnantoro_,"Pada teriak brand lokal mahal2 kalo murah kualitas rendah , ini @aerostreet murah kualitas terjamin",teriak brand lokal mahal murah kualitas rendah murah kualitas jamin,negatif,-0.0037000000000000366,0
994,bachrulfiqih,Kasih solusi lah,kasih solusi,positif,0.5406,2
995,tmshhsmt,"Kemaren mau beli hoodie liat dibrand lokal harganya 200rban, nyari yang lain ada harga 95rb ternyata thrift shop tapi barang like new jadi belinya yang 95rb kebetulan duitnya cuma punya 100rb gratis ongkir ditiktok shop🤫",kemaren beli hoodie lihat dibrand lokal harga rban nyari harga rb thrift shop barang like new beli rb duit rb gratis ongkir ditiktok shop,positif,0.07489999999999997,2
996,iilyasss___,"larang"" tanpa solusi",larang solusi,netral,0.0,1
997,irjano,Kalo import dari cina mungkin masih boleh,import cina,positif,0.4588,2
998,rezaandika195,Kemana aja bapak baru sadar sekarang😂,mana sadar,positif,0.20879999999999999,2
999,wldhn7,Jadi bijimana pak ustadz?,bijimana ustadz,positif,0.6124,2
1000,iilyasss___,"@jejouw bang kasih tau dah bang, cape gua haahaha",bang kasih sudah bang capek saya haahaha,negatif,-0.013900000000000023,0
1001,mahendrarizky_15,Yg lokal harganya PD overprice 😭,lokal harga pd overprice,positif,0.6124,2
1002,mikharindi,kata gua perbaiki kualitas dah kalo merasa industri dlm negri terganggu 😭🙂,saya baik kualitas sudah industri dalam negeri ganggu,positif,0.025900000000000034,2
1003,chullayyy,"Gua support UMKM dengan BRAND buatan nya sendiri bukan usaha tapi pakai design brand luar yg parah nya brand lokal pun kena imbas jika sesang hipe"" nya lalu di ke kan dengan dalih umkm, coba di bina dlu yg model gini,",saya support umkm brand buat usaha pakai design brand parah brand lokal kena imbas sang hipe dalih umkm coba bina dulu model begini,negatif,-0.04499999999999993,0
1004,the_zarfv02,Indonesia cuma butuh murah.. Bulan lalu beli baju di brand lokal yang satu toko merknya banyak cuma beli baju kaos yg bahannya juga ga bagus2 amat cuma 3 lembar udah habis 600 ribu.. Trus td cobain Nge thrift 100k dapat 8 baju. Baju masih bagus bahan oke 😂,indonesia butuh murah beli baju brand lokal toko merknya beli baju kaos bahan bagus lembar sudah habis ribu terus tadi cobain nge thrift baju baju bagus bahan oke,negatif,-0.0043999999999999595,0
1005,diegobagaskhara,Bagi saya satu kursi DPR pak saya akan berhenti jualan,kursi dpr henti jual,negatif,-0.46840000000000004,0
1006,rbby.exe,Brand lokal kadang kualitas pas pasan harganya selangit pak 😢,brand lokal kadang kualitas pas pas harga langit,positif,0.9719,2
1007,frdrks____,gimana ni boss @real_jeks @distrik_second,bagaimana ni boss,netral,0.0,1
1008,detie_lo,Betul banget pak ...kasian umkm,banget kasihan umkm,positif,0.17819999999999991,2
1009,________lierpemudaa,WHATTTT??,whatt,netral,0.0,1
1010,dymasqueee,TKA sangat mengganggu pekerja dalam negri,tka ganggu kerja negeri,negatif,-0.25960000000000005,0
1011,arfandofebrian00,Irigasi,irigasi,netral,0.0,1
1012,bagusadt,kadang kadang lucu kadang kadang serius,kadang kadang lucu kadang kadang serius,positif,0.09319999999999995,2
1013,nadyafbryni,yg penting murah loh pa😢,murah pa,negatif,-0.26259999999999994,0
1014,phggxprcl,sUpPoRt LoCaL?,support lokal,positif,0.7184,2
1015,96s_stuff,Kalah kualitas nyalahin barang second . Kocak kocak . Pelayanan RS Bapuk juga nyalahin org yg berobat keluar indo wkwk kalo bapuk tu diperbaiki jgn caper wkwk,kalah kualitas nyalahin barang second kocak kocak layan rs bapuk nyalahin orang obat indonesia wkwk bapuk itu baik caper wkwk,negatif,-0.0686,0
1016,zabar977,Yg lokal aja 50 ribu pda bagus kok,lokal ribu pada bagus,negatif,-0.4162,0
1017,bang_zhun005,"Kenapa kenpa pak,",kenapa,netral,0.0,1
1018,walnikmal_hakim,Yang menganggu dalam negeri ituu MENTRI pak sama DPR dan KPK. Bukan barang import,menganggu negeri ituu tri dpr kpk barang import,positif,0.4588,2
1019,upanjr23,"Netizen jangan gitu dong, kita harus saling membantu untuk anak anak mereka hidup mewah",netizen begitu bantu anak anak hidup mewah,negatif,-0.17320000000000002,0
1020,rizky_jgm,Fix mau jual baju partai sajah 😢,fix jual baju partai saja,netral,0.0,1
1021,assalamualaikum_burger,Mari dukung UMKM lokal untuk maju dengan usaha pakaian bekas import🔥,mari dukung umkm lokal maju usaha pakai bekas import,positif,0.06809999999999994,2
1022,dodomerseyy,Iyakah? Astaga ngerinya,iya astaga ngeri,negatif,-0.28769999999999996,0
1023,_rimacwulan_,Golongan yg gak pernah beli brg thrift ☝🏽. Ga perlu merk bagus. Yg penting bhannya bagus.,golong beli barang thrift merk bagus bhannya bagus,negatif,-0.10300000000000009,0
1024,nrsfynhdyt,"emang paling bener pakai baju partai menuju 2024 , cuaaakkzz....🤣",emang bener pakai baju partai cuaakkzz,positif,0.5406,2
1025,maulanaasrori_,sampah yg dijual ?,sampah jual,negatif,-0.46840000000000004,0
1026,realgoodh,"urusan ga penting malah di pusingin,koruptor noh urus jgn ngemeng mulu",urus pusingin koruptor noh urus ngomong mulu,positif,0.20879999999999999,2
1027,izai.sajaaa,@rifk.png,ingin,netral,0.0,1
1028,fajarsaputra907,Beli thrift juga dapet kw juga 😂,beli thrift dapet kau,positif,0.10599999999999998,2
1029,manusiadigoa,"Nyari bahan sorry aje cepe dpt 3 bahannya adem bgt anju suka dpt uniqlo jg yg bahannya ga ngotak ademnya. Klo gaji gw 2 digit gpp dah tiap beli baju lokal. Lah ini umr, biaya idup aje ngepres. Beli baju cepe 3, cepe 4 di senen bahagia lah😂",nyari bahan sorry saja cepe dapat bahan adem banget anju suka dapat uniqlo juga bahan ngotak adem gaji saya digit tidak-apa-apa sudah beli baju lokal umr biaya idup saja ngepres beli baju cepe cepe senin bahagia,negatif,-0.008700000000000041,0
1030,mtatmadjaa,Afa iyahh,afa iyahh,netral,0.0,1
